"爱信精机","aisin seiki","9"
"iberdrola公司","iberdrola","9"
"腾讯集团","","9"
"万科企业股份有限公司","china vanke","9"
"中国能源建设集团有限公司","china energy engineering group","9"
"大众超级市场公司","publix super markets","9"
"中国远洋海运集团有限公司","china cosco shipping","9"
"巴克莱","barclays","9"
"多伦多道明银行","toronto-dominion bank","9"
"利安德巴塞尔工业公司","lyondellbasell industries","9"
"来宝集团","noble group","9"
"耐克公司","nike","9"
"瑞士abb集团","abb","9"
"大和房建","daiwa house industry","9"
"中国航天科技集团有限公司","china aerospace science & technology","9"
"andeavor公司","andeavor","9"
"enbridge公司","enbridge","9"
"中国航天科工集团有限公司","china aerospace science & industry","9"
"损保控股有限公司","sompo holdings","9"
"铃木汽车","suzuki motor","9"
"澳洲联邦银行","commonwealth bank of australia","9"
"住友生命保险公司","sumitomo life insurance","9"
"全球燃料服务公司","world fuel services","9"
"三菱化学控股","mitsubishi chemical holdings","9"
"碧桂园控股有限公司","country garden holdings","9"
"达丰（上海）电脑有限公司","quanta computer","9"
"德国中央合作银行","dz bank","9"
"exelon公司","exelon","9"
"万通互惠理财","massachusetts mutual life insurance","9"
"日本钢铁工程控股公司","jfe holdings","9"
"冀中能源集团有限责任公司","jizhong energy group","9"
"厦门国贸控股集团有限公司","xiamen itg holding group","9"
"雪松控股集团有限公司","cedar holdings group","9"
"厦门建发集团有限公司","xiamen c&d","9"
"康菲石油公司","conocophillips","9"
"江苏沙钢集团有限公司","jiangsu shagang group","9"
"普利司通","bridgestone","9"
"安达保险公司","chubb","9"
"日本瑞穗金融集团","mizuho financial group","9"
"台湾积体电路制造股份有限公司","tsm,taiwan semiconductor manufacturing co.,ltd","9"
"中国电子信息产业集团有限公司","china electronics","9"
"江西铜业集团有限公司","jiangxi copper","9"
"中国航空油料集团有限公司","china national aviation fuel group","9"
"chs公司","chs","9"
"瑞士信贷","credit suisse group","9"
"长江和记实业有限公司","ck hutchison holdings","9"
"厦门象屿集团有限公司","xiamen xiangyu group","9"
"3m公司","3m","9"
"英国电信集团","bt group","9"
"马自达汽车株式会社","mazda motor","9"
"时代华纳","time warner","9"
"现代摩比斯公司","hyundai mobis","9"
"新兴际华集团有限公司","xinxing cathay international group","9"
"crh公司","crh","9"
"通用动力","general dynamics","9"
"斯巴鲁公司","subaru","9"
"中国中车股份有限公司","crrc","9"
"斯伦贝谢公司","schlumberger","9"
"来德爱","rite aid","9"
"中国电子科技集团有限公司","china electronics technology group","9"
