"遥感科学与技术","10705","7"
"应用电子技术","10706","7"
"应用化工技术","10707","7"
"制冷与冷藏技术","10708","7"
"制造自动化与测控技术","10709","7"
"测量工程","10710","7"
"测控工程","10711","7"
"测控技术与仪器","10712","7"
"机电设备运行与维护","10713","7"
"机电系统智能控制","10714","7"
"煤及煤层气工程","10801","7"
"石油工程","10802","7"
"油气储运工程","10803","7"
"采矿工程","10804","7"
"地质学","10806","7"
"地质学基地班","10807","7"
"矿物加工工程","10810","7"
"矿物资源工程","10811","7"
"勘察技术与工程","10812","7"
"资源勘察工程","10813","7"
"数字图像处理与传输","10814","7"
"雷电防护科学与技术","10901","7"
"灾害防治工程","10902","7"
"安全工程","10903","7"
"城市规划","10904","7"
"环境生态类","10905","7"
"环境工程","10907","7"
"环境科学","10908","7"
"建筑环境与设备工程","10909","7"
"冶金工程类","11000","7"
"冶金物理化学","11001","7"
"钢铁冶金","11002","7"
"有色金属冶金","11003","7"
"交通运输工程类","11100","7"
"道路与铁道工程","11101","7"
"交通信息工程及控制","11102","7"
"交通运输规划与管理","11103","7"
"载运工具运用工程","11104","7"
"测绘工程","11202","7"
"工程测量技术","11204","7"
"空间信息与数字技术","11205","7"
"大地测量学与测量工程","11206","7"
"摄影测量与遥感","11207","7"
"地图制图学与地理信息工程","11208","7"
"热能与动力工程","11301","7"
"热电工程方向","11302","7"
"生物医学工程","11303","7"
"汽车内燃机","11304","7"
"汽车发动机","11305","7"
"能源系统及自动化","11306","7"
"能源与环境系统工程プㄒ","11307","7"
"能源动力系统及自动化","11309","7"
"能源动力学","11310","7"
"能源工程及自动化","11311","7"
"制冷与空调方向","11312","7"
"电力系统自动化技术","11313","7"
"高压输配电线路施工运行与维护","11314","7"
"工程物理","11315","7"
"供用电技术","11316","7"
"核工程与核技术","11317","7"
"计算机测控技术方向","11318","7"
"自动化","11319","7"
"化学工程与技术类","11400","7"
"化学工程","11401","7"
"化学工艺","11402","7"
"生物化工","11403","7"
"工业催化","11405","7"
"伪装工程","11501","7"
"探测工程","11502","7"
"应用物理学","11503","7"
"野战给水工程","11504","7"
"指挥自动化工程","11505","7"
"风能与动力工程","11506","7"
"国防建筑设备工程","11507","7"
"管理工程","11508","7"
"工业工程","11509","7"
"工程力学与航天航空工程","11511","7"
"工程力学","11512","7"
"工程结构分析","11513","7"
"军用材料工程","11514","7"
"军用光电工程","11515","7"
"空间工程","11516","7"
"电气工程类","11600","7"
"电机与电器","11601","7"
"电力系统及其自动化","11602","7"
"高电压与绝缘技术","11603","7"
"电力电子与电力传动","11604","7"
"电工理论与新技术","11605","7"
"安全技术及工程","11703","7"
"民航运输","11801","7"
"民航机务工程","11802","7"
"物流工程","11805","7"
"汽车维修工程教育","11807","7"
"汽车指挥","11808","7"
"汽车电子技术","11809","7"
"汽车服务工","11810","7"
"汽车检测与维修技术","11811","7"
"汽车技术与营销","11812","7"
"城市交通运输","11814","7"
"车辆运用工程","11815","7"
"车辆工程","11816","7"
"飞行技术","11817","7"
"航运管理","11818","7"
"航海技术","11819","7"
"交通设备信息工程","11820","7"
"交通运输","11821","7"
"交通管理工程","11824","7"
"交通工程","11825","7"
"交通建设与装备","11826","7"
"军事交通指挥与工程","11827","7"
"可靠性系统工程","11828","7"
"空中乘务","11829","7"
"轻工生物技术","11901","7"
"生物工程","11905","7"
"生物技术","11906","7"
"质量与可靠性工程","11907","7"
"核动力工程","11908","7"
"火力指挥与控制工程","11909","7"
"仪器科学与技术类","12000","7"
"精密仪器及机械","12001","7"
"测试计量技术及仪器","12002","7"
"刑事科学技术","12101","7"
"信息显示与光电技术","12102","7"
"信息研究与安全","12103","7"
"信息安全技术","12104","7"
"信息工程","12105","7"
"信息科学技术","12106","7"
"软件工程","12107","7"
"软件技术","12108","7"
"软件技术及其应用","12109","7"
"数字传媒技术","12111","7"
"微电子学","12112","7"
"通信与信息系统","12113","7"
"通信工程","12114","7"
"通信技术","12115","7"
"系统科学与工程","12118","7"
"网络工程","12119","7"
"影视艺术技术","12121","7"
"智能科学与技术","12122","7"
"电力工程与管理","12124","7"
"电力工程及其自动化","12125","7"
"电气信息","12126","7"
"电气信息工程","12129","7"
"电气工程与自动化","12130","7"
"电气工程及其自动化","12131","7"
"电气自动化技术","12132","7"
"电机及电子工程","12134","7"
"电子信息工程技术","12135","7"
"电子信息工程","12136","7"
"电子信息工程本科","12137","7"
"电子工程","12139","7"
"电子科学与技术","12140","7"
"电子资讯科技","12142","7"
"广播电视工程","12143","7"
"光电信息工程","12144","7"
"计算机信息管理","12146","7"
"计算机软件","12147","7"
"计算机通信","12148","7"
"计算机应用","12149","7"
"计算机多媒体技术","12150","7"
"计算机技术及其应用","12151","7"
"计算机科学与技术","12152","7"
"集成电路设计与集成系统","12153","7"
"建筑设施智能化","12154","7"
"农业电气化与自动化","12201","7"
"农业工程","12202","7"
"农业机械化及其自动化","12204","7"
"农业建筑环境与能源工程","12205","7"
"农业机械化工程","12208","7"
"农业水土工程","12209","7"
"农业生物环境与能源工程","12210","7"
"动力工程及工程热物理类","12300","7"
"工程热物理","12301","7"
"热能工程","12302","7"
"动力机械及工程","12303","7"
"流体机械及工程","12304","7"
"制冷及低温工程","12305","7"
"化工过程机械","12306","7"
"纺织科学与工程类","12400","7"
"纺织工程","12401","7"
"纺织材料与纺织品设计","12402","7"
"纺织化学与染整工程","12403","7"
"服装设计与工程","12404","7"
"理化测试及质检技术","12501","7"
"轮机工程技术","12502","7"
"热能动力设备与应用","12503","7"
"数控技术应用","12504","7"
"物流装备","12505","7"
"铁道机车车辆","12506","7"
"无人机运用工程","12507","7"
"汽车运用工程","12508","7"
"汽车服务工程","12510","7"
"制造工程","12511","7"
"飞行器制造工程","12516","7"
"过程装备与控制工程","12517","7"
"工业设计","12518","7"
"焊接技术及自动化","12519","7"
"航空电子设备维修","12520","7"
"航空机电设备维修","12521","7"
"机械设计与制造","12523","7"
"机械设计制造及其自动化","12524","7"
"机械制造与自动化","12526","7"
"机械电子工程","12527","7"
"机械工程及自动化","12528","7"
"机电一体化","12530","7"
"机械制造及其自动化","12531","7"
"机械设计及理论","12532","7"
"建筑学类","12600","7"
"建筑历史与理论","12601","7"
"建筑设计及其理论","12602","7"
"城市规划与设计","12603","7"
"建筑技术科学","12604","7"
"防空兵指挥","12701","7"
"飞行器设计与工程","12702","7"
"飞行器系统与工程","12703","7"
"飞行器制造与工程","12704","7"
"飞行器动力工程","12705","7"
"飞行器环境与生命保障工程","12706","7"
"航天运输与控制","12708","7"
"航空兵场站指挥","12709","7"
