"恒力集团有限公司","恒力集团","9"
"日本kddi电信公司","日本kddi电信","9"
"兴业银行股份有限公司","兴业银行","9"
"卡特彼勒","卡特彼勒","9"
"河钢集团有限公司","河钢","9"
"联想集团有限公司","联想","9"
"宏利金融","宏利金融","9"
"中国兵器装备集团有限公司","兵装集团","9"
"中国建材集团有限公司","中国建材","9"
"韩华集团","韩华","9"
"中国船舶重工集团有限公司","中船重工","9"
"三井物产株式会社","三井物产","9"
"美国全国保险公司","美国保险","9"
"丰益国际","丰益国际","9"
"摩根士丹利","摩根士丹利","9"
"住友商事","住友商事","9"
"中国民生银行股份有限公司","民生银行","9"
"绿地控股集团股份有限公司","绿地控股","9"
"印尼国家石油公司","印尼国家石油","9"
"意昂集团","意昂","9"
"美国利宝互助保险集团","美国利宝互助保险","9"
"中国机械工业集团有限公司","国机集团","9"
"瑞士再保险股份有限公司","瑞士再保险","9"
"美国纽约人寿保险公司","美国纽约人寿保险","9"
"高盛","高盛","9"
"美国航空集团","美国航空","9"
"百思买","百思买","9"
"雷普索尔公司","雷普索尔","9"
"信诺","信诺","9"
"特许通讯公司","特许通讯","9"
"南苏格兰电力","南苏格兰电力","9"
"达美航空","达美航空","9"
"浙江吉利控股集团有限公司","吉利汽车,浙江吉利","9"
"采埃孚","采埃孚","9"
"麦德龙","麦德龙","9"
"物产中大集团股份有限公司","物产中大","9"
"赛诺菲","赛诺菲","9"
"布鲁克菲尔德资产管理公司","布鲁克菲尔德资产管理","9"
"中国联合网络通信股份有限公司","","9"
"facebook公司","","9"
"霍尼韦尔国际公司","霍尼韦尔","9"
"默沙东","默沙东","9"
"汉莎集团","汉莎","9"
"力拓集团","力拓","9"
"三菱电机股份有限公司","三菱电机","9"
"招商局集团有限公司","招商局集团","9"
"沙特基础工业公司","沙特基础工业","9"
"加拿大鲍尔集团","加拿大鲍尔","9"
"怡和集团","怡和","9"
"西班牙acs集团","西班牙acs","9"
"和硕","和硕","9"
"沃尔沃集团","沃尔沃","9"
"麦格纳国际","麦格纳国际","9"
"陕西延长石油（集团）有限责任公司","延长石油集团","9"
"中国华能集团有限公司","中国华能","9"
"英国葛兰素史克公司","英国葛兰素史克","9"
"talanx公司","","9"
"加拿大皇家银行","加拿大皇家银行","9"
"好事达","好事达","9"
"陕西煤业化工集团有限责任公司","陕煤化集团","9"
"美国友邦保险有限公司","友邦保险","9"
"必和必拓","必和必拓","9"
"泰森食品","泰森食品","9"
"费森尤斯集团","费森尤斯","9"
"alimentation couche-tard公司","","9"
"阿里巴巴集团","阿里巴巴","9"
"美国联合大陆控股有限公司","美国联合大陆","9"
"甲骨文公司","甲骨文","9"
"森宝利","森宝利","9"
"意大利邮政集团","意大利邮政","9"
"马士基集团","马士基集团","9"
"瑞银集团","瑞银","9"
"法国布伊格集团","法国布伊格","9"
"乔治威斯顿公司","加拿大乔治威斯顿","9"
"日本明治安田生命保险公司","日本明治安田生命保险","9"
"德国艾德卡公司","德国艾德卡","9"
"日本三菱重工业股份有限公司","三菱重工","9"
"中国保利集团有限公司","中国保利","9"
"富士通","富士通","9"
"巴拉特石油公司","巴拉特石油","9"
"tech data公司","","9"
"埃森哲","埃森哲","9"
"佳能","佳能","9"
"英国森特理克集团","英国森特理克","9"
"美国教师退休基金会","美国教师退休基金会","9"
"法国国家铁路公司","","9"
"tjx公司","","9"
"中国光大集团股份公司","光大集团","9"
"美的集团股份有限公司","美的,美的集团","9"
"意大利联合圣保罗银行","意大利联合圣保罗银行","9"
"巴西淡水河谷公司","淡水河谷","9"
"东芝","东芝","9"
"美国运通公司","美国运通","9"
"可口可乐公司","可口可乐","9"
"爱信精机","爱信精机","9"
"iberdrola公司","","9"
"腾讯集团","腾讯","9"
"万科企业股份有限公司","万科a,万科集团","9"
"中国能源建设集团有限公司","中国能建","9"
"大众超级市场公司","大众超级市场","9"
